PostCode,PostcodeNummers,PostcodeLetters,Latitude,Longitude
1025TZ,1025,TZ,52.39961561,4.930830288
1025VA,1025,VA,52.39962746,4.930843635
1025VB,1025,VB,52.39963909,4.930859678
1025VC,1025,VC,52.39965045,4.930873834
1025VD,1025,VD,52.40007422,4.932138919
1025VE,1025,VE,52.39995672,4.932122003
1025VG,1025,VG,52.39996576,4.932134644
1025VH,1025,VH,52.3999757,4.932148501
1025VJ,1025,VJ,52.39998624,4.932162842
1025VK,1025,VK,52.39999527,4.932175483
1025VL,1025,VL,52.40000431,4.932187145
1025VM,1025,VM,52.40002789,4.932214769
1025VN,1025,VN,52.39731754,4.929933874
1025VP,1025,VP,52.39784858,4.930579482
1025VR,1025,VR,52.39891921,4.932033722
1025VS,1025,VS,52.39811272,4.924303774
1025VV,1025,VV,52.39927218,4.942672066
1025VW,1025,VW,52.3992681,4.942490237
1025VX,1025,VX,52.39930059,4.942525909
1025VZ,1025,VZ,52.39932316,4.942551763
1025WB,1025,WB,52.39590499,4.923717459
1025WC,1025,WC,52.39659595,4.923400402
1025WD,1025,WD,52.39744886,4.922978036
1025WE,1025,WE,52.39845622,4.922308164
1025WH,1025,WH,52.39845089,4.924826023
1025WJ,1025,WJ,52.39731676,4.924391149
1025WK,1025,WK,52.40054057,4.926915431
1025WL,1025,WL,52.40158355,4.927758813
1025WN,1025,WN,52.39891392,4.921425355
1025WP,1025,WP,52.3974493,4.940925908
1025WR,1025,WR,52.39791731,4.941771685
1025WS,1025,WS,52.39641182,4.941929524
1025WT,1025,WT,52.39691246,4.942473712
1025WV,1025,WV,52.3974709,4.942834766
1025WX,1025,WX,52.39772104,4.942248946
1025WZ,1025,WZ,52.39875254,4.942085906
1025XA,1025,XA,52.39168215,4.937815461
1025XB,1025,XB,52.39892003,4.938448411
1025XC,1025,XC,52.39832067,4.939657344
1025XD,1025,XD,52.3985222,4.940280552
1025XE,1025,XE,52.39841209,4.940683161
1025XG,1025,XG,52.39776104,4.943475792
1025XH,1025,XH,52.39797816,4.941169704
1025XJ,1025,XJ,52.39803057,4.942884245
1025XL,1025,XL,52.400837,4.932925038
1025XR,1025,XR,52.39921407,4.944221147
1025XS,1025,XS,52.40496202,4.941270788
1025XT,1025,XT,52.40498942,4.940541158
1025XV,1025,XV,52.40455812,4.939661913
1025XW,1025,XW,52.3937865,4.924665262
1025XX,1025,XX,52.40264603,4.944391584
1025XZ,1025,XZ,52.40318569,4.9447441
1025ZA,1025,ZA,52.40319479,4.944169463
1025ZB,1025,ZB,52.40306902,4.943703576
1025ZC,1025,ZC,52.40329625,4.942778353
1025ZD,1025,ZD,52.40385642,4.942807921
1025ZE,1025,ZE,52.40382723,4.942378782
1025ZG,1025,ZG,52.40365749,4.941967635
1025ZH,1025,ZH,52.40396393,4.941120587
1025ZJ,1025,ZJ,52.40452597,4.941187957
1025ZK,1025,ZK,52.40451484,4.940993914
1025ZL,1025,ZL,52.40437887,4.940369419
1025ZM,1025,ZM,52.40295151,4.945556606
1025ZN,1025,ZN,52.40301359,4.945569346
1025ZP,1025,ZP,52.40311775,4.945524749
1025ZR,1025,ZR,52.40380289,4.943918344
1025ZS,1025,ZS,52.40387499,4.943929646
1025ZT,1025,ZT,52.40387296,4.943874561
1025ZV,1025,ZV,52.40438875,4.942292037
1025ZW,1025,ZW,52.40444406,4.942292818
1025ZX,1025,ZX,52.404486,4.942235191
1025ZZ,1025,ZZ,52.40484498,4.939878803
1026BW,1026,BW,52.38385312,4.976229602
1026BX,1026,BX,52.37601891,4.983219064
1026BZ,1026,BZ,52.3761399,4.986505489
1026CA,1026,CA,52.37694353,4.987655134
1026CB,1026,CB,52.37772506,4.988258534
1026CC,1026,CC,52.37774072,4.989263999
1026CD,1026,CD,52.37768115,4.990542491
1026CE,1026,CE,52.37805218,4.99127472
1026CG,1026,CG,52.37846741,4.992583337
1026CG,1026,CG,52.37219501,5.013056448
1026CH,1026,CH,52.37895024,4.994045167
1026CJ,1026,CJ,52.37931838,4.995621047
1026CK,1026,CK,52.37987683,4.997456477
1026CL,1026,CL,52.38026058,4.999067718
1026CM,1026,CM,52.38073676,5.000661988
1026CN,1026,CN,52.38449758,5.002444902
1026CP,1026,CP,52.38607601,5.014531387
1026CR,1026,CR,52.38607601,5.014531387
1027AA,1027,AA,52.42169684,4.949533559
1027AB,1027,AB,52.40956325,4.93508416
1027AC,1027,AC,52.40958282,4.945038468
1027AD,1027,AD,52.41042011,4.958424208
1027AE,1027,AE,52.41010915,4.962965274
1027AG,1027,AG,52.41006545,4.966617963
1027AH,1027,AH,52.4153067,4.97661435
1027AJ,1027,AJ,52.40706754,4.966561061
1027AK,1027,AK,52.40721714,4.967562384
1027AL,1027,AL,52.40772275,4.965848452
1027AM,1027,AM,52.40749784,4.965787397
1027AN,1027,AN,52.40720017,4.965555935
1027AP,1027,AP,52.40699057,4.965390639
1027AR,1027,AR,52.4075918,4.964243925
1027AS,1027,AS,52.40721089,4.964501174
1027AT,1027,AT,52.40434175,4.961147382
1027AV,1027,AV,52.40632212,4.96503245
1027AW,1027,AW,52.40558318,4.965955497
1027AX,1027,AX,52.39441834,4.983382958
1027AZ,1027,AZ,52.4160007,4.947644698
1027EA,1027,EA,52.39388115,4.965371981
1027EC,1027,EC,52.40145641,4.959279601
1027ED,1027,ED,52.4008323,4.959804093
1027EE,1027,EE,52.38968,4.971159966
1027GB,1027,GB,52.42367973,4.971987639
1027GC,1027,GC,52.42543559,4.995758485
1027GE,1027,GE,52.42543559,4.995758485
1028AX,1028,AX,52.39924554,4.983767527
1028AZ,1028,AZ,52.41223353,5.005790767
1028BA,1028,BA,52.42174265,5.004319578
1028BB,1028,BB,52.41355908,5.025280792
1028BC,1028,BC,52.41367173,5.029141121
1028BD,1028,BD,52.41356569,5.022413884
1028BE,1028,BE,52.41318654,5.027109512
1028BG,1028,BG,52.41116275,5.048735469
1028BH,1028,BH,52.39920443,5.008378008
1028BJ,1028,BJ,52.39940027,5.011278812
1028BK,1028,BK,52.39209015,4.994403482
1028BL,1028,BL,52.39315061,4.992930337
1028BM,1028,BM,52.39458173,4.994125786
1028BN,1028,BN,52.39142812,4.99524278
1028BP,1028,BP,52.39265499,4.994578392
1028BR,1028,BR,52.39365557,4.994424549
1028BS,1028,BS,52.39495287,4.994903759
1028BT,1028,BT,52.38882451,5.000285374
1028BV,1028,BV,52.38831238,4.989388137
1030AA,1030,AA,52.39237933,4.892105294
1030AB,1030,AB,52.39237933,4.892105294
1030AC,1030,AC,52.39237933,4.892105294
1030AD,1030,AD,52.39237933,4.892105294
1030AE,1030,AE,52.39237933,4.892105294
1030AG,1030,AG,52.39237933,4.892105294
1030AH,1030,AH,52.39237933,4.892105294
1030AJ,1030,AJ,52.39237933,4.892105294
1030AK,1030,AK,52.39237933,4.892105294
1030AL,1030,AL,52.39237933,4.892105294
1030AM,1030,AM,52.39237933,4.892105294
1030AN,1030,AN,52.39237933,4.892105294
1030BA,1030,BA,52.39237933,4.892105294
1030BB,1030,BB,52.39237933,4.892105294
1030BD,1030,BD,52.39237933,4.892105294
1030BE,1030,BE,52.39237933,4.892105294
1030BG,1030,BG,52.39237933,4.892105294
1030BH,1030,BH,52.39237933,4.892105294
1030BJ,1030,BJ,52.39237933,4.892105294
1030BN,1030,BN,52.39237933,4.892105294
1031AA,1031,AA,52.39127078,4.912105792
1031AB,1031,AB,52.39029093,4.914682979
1031AC,1031,AC,52.39069244,4.913616216
1031AD,1031,AD,52.39107705,4.912889259
1031AE,1031,AE,52.39101093,4.912035469
1031AG,1031,AG,52.39089813,4.912294577
1031AH,1031,AH,52.38806811,4.909959061
1031AJ,1031,AJ,52.3895467,4.910955777
1031AK,1031,AK,52.39013974,4.911442508
1031AL,1031,AL,52.39060253,4.912777426
1031AM,1031,AM,52.38961063,4.9112446
1031AN,1031,AN,52.39009178,4.911702899
1031AP,1031,AP,52.39049164,4.912907276
1031AR,1031,AR,52.39015982,4.912858014
1031AS,1031,AS,52.39062625,4.912481527
1031AT,1031,AT,52.3900882,4.913457086
1031AV,1031,AV,52.39046814,4.913360048
1031AW,1031,AW,52.39074199,4.912696971
1031AX,1031,AX,52.38968077,4.911946283
1031AZ,1031,AZ,52.39020439,4.913252826
1031BA,1031,BA,52.38954437,4.91201691
1031BB,1031,BB,52.39013185,4.913469656
1031BC,1031,BC,52.38989761,4.914194607
1031BD,1031,BD,52.39001972,4.914301974
1031BE,1031,BE,52.38952924,4.91344671
1031BG,1031,BG,52.38960469,4.913612579
1031BH,1031,BH,52.38963081,4.913355227
1031BJ,1031,BJ,52.39008219,4.91421021
1031BK,1031,BK,52.38946302,4.913504619
1031BL,1031,BL,52.38996611,4.914468094
1031BM,1031,BM,52.38863225,4.912983966
1031BN,1031,BN,52.38930389,4.912528738
1031BP,1031,BP,52.39031097,4.911811662
1031BR,1031,BR,52.38916188,4.913010128
1031BS,1031,BS,52.38980297,4.912576208
1031BT,1031,BT,52.39056684,4.912057837
1031BV,1031,BV,52.3881613,4.913362921
1031BW,1031,BW,52.3890925,4.913491229
1031BX,1031,BX,52.38942529,4.914358177
1031BZ,1031,BZ,52.38992062,4.915057049
1031CA,1031,CA,52.38916609,4.914682924
1031CB,1031,CB,52.38969539,4.916574922
1031CC,1031,CC,52.38367657,4.905706862
1031CD,1031,CD,52.38460228,4.907468738
1031CE,1031,CE,52.38509434,4.908657973
1031CG,1031,CG,52.38666487,4.911806412
1031CJ,1031,CJ,52.38823541,4.914954852
1031CK,1031,CK,52.38621414,4.910137109
1031CK,1031,CK,52.38621414,4.910137109
1031CL,1031,CL,52.38419288,4.905319367
1031CN,1031,CN,52.38730389,4.908301805
1031CP,1031,CP,52.38805203,4.908805496
1031CR,1031,CR,52.38850894,4.909138428
1031CS,1031,CS,52.38884105,4.909367682
1031CT,1031,CT,52.389371,4.9097557
1031CV,1031,CV,52.3897862,4.910069247
1031CW,1031,CW,52.39032541,4.910362287
1031CX,1031,CX,52.39069376,4.910608781
1031DA,1031,DA,52.38870341,4.915544835
1031DB,1031,DB,52.38914209,4.916180486
1031EA,1031,EA,52.3871855,4.908766843
1031EB,1031,EB,52.38792755,4.909276902
1031EC,1031,EC,52.38840202,4.909598308
1031ED,1031,ED,52.38874232,4.909878732
1031EE,1031,EE,52.38925063,4.910241763
1031EG,1031,EG,52.38964075,4.910514432
1031EH,1031,EH,52.39011038,4.910873107
1031EJ,1031,EJ,52.39052148,4.911154586
1031EK,1031,EK,52.38889142,4.908583232
1031EL,1031,EL,52.38974649,4.909159015
1031EM,1031,EM,52.3904679,4.909607593
1031EN,1031,EN,52.3885385,4.908588557
1031EP,1031,EP,52.38893374,4.908852904
1031ER,1031,ER,52.38949527,4.909245108
1031ES,1031,ES,52.38992887,4.909540765
1031ET,1031,ET,52.39045555,4.90988978
1031EV,1031,EV,52.38823509,4.907830253
1031EW,1031,EW,52.38817219,4.907542733
1031EX,1031,EX,52.38816739,4.908282404
1031EZ,1031,EZ,52.3878571,4.909638165
1031GA,1031,GA,52.38752737,4.91056029
1031GB,1031,GB,52.3879572,4.910755714
1031GC,1031,GC,52.38820604,4.911478763
1031GD,1031,GD,52.38804699,4.912051495
1031GE,1031,GE,52.38731694,4.910716312
1031GG,1031,GG,52.38651411,4.909134598
1031GH,1031,GH,52.38695052,4.910444911
1031GK,1031,GK,52.38718257,4.909802727
1031GL,1031,GL,52.38760425,4.909977345
1031GM,1031,GM,52.38733545,4.910072077
1031GN,1031,GN,52.38788223,4.907926678
1031GP,1031,GP,52.38757476,4.909458405
1031GR,1031,GR,52.38773615,4.907916425
1031GS,1031,GS,52.38744156,4.909361911
1031GT,1031,GT,52.38744213,4.907888203
1031GV,1031,GV,52.38705865,4.909255053
1031GW,1031,GW,52.38731502,4.90782743
1031GX,1031,GX,52.3869371,4.909147244
1031GZ,1031,GZ,52.3868771,4.90826356
1031HA,1031,HA,52.3908875,4.910235112
1031HB,1031,HB,52.39080365,4.909095878
1031HC,1031,HC,52.39108423,4.908035134
1031HD,1031,HD,52.39358912,4.902554586
1031HE,1031,HE,52.39127685,4.910180994
1031HG,1031,HG,52.39147694,4.90816683
1031HH,1031,HH,52.39400948,4.903443878
1031HK,1031,HK,52.39452189,4.899815993
1031HL,1031,HL,52.38958724,4.903719576
1031HM,1031,HM,52.39268802,4.902050191
1031HN,1031,HN,52.39069919,4.904991157
1031HP,1031,HP,52.39275625,4.903210673
1031HR,1031,HR,52.39258875,4.9040095
1031HT,1031,HT,52.39163361,4.904752102
1031HV,1031,HV,52.39027456,4.905284904
1031HW,1031,HW,52.39037228,4.900587468
1031HX,1031,HX,52.39232856,4.898848465
1031JA,1031,JA,52.38572215,4.907782224
1031JB,1031,JB,52.38615997,4.908123359
1031JC,1031,JC,52.38619562,4.908737391
1031JD,1031,JD,52.3862306,4.909457656
1031JE,1031,JE,52.38667106,4.910119068
1031KA,1031,KA,52.38742815,4.90148263
1031KB,1031,KB,52.38676342,4.901045243
1031KC,1031,KC,52.3864411,4.90037039
1031KD,1031,KD,52.38622738,4.90163864
1031KG,1031,KG,52.38578924,4.90186991
1031KS,1031,KS,52.38400865,4.90257543
1031KT,1031,KT,52.38413822,4.901296137
1031TM,1031,TM,52.38850148,4.910261656
1031TN,1031,TN,52.38910574,4.910666716
1031TP,1031,TP,52.38818936,4.910608014
1031TR,1031,TR,52.38836514,4.911131733
1031TS,1031,TS,52.38901985,4.91135953
1031TT,1031,TT,52.38882429,4.912532538
1031TV,1031,TV,52.38912886,4.911695222
1031TW,1031,TW,52.38908122,4.911962037
1031TX,1031,TX,52.38830338,4.912293154
1031TZ,1031,TZ,52.38934499,4.907771465
1031VA,1031,VA,52.38846919,4.91240204
1031VB,1031,VB,52.38948455,4.908470897
1031VC,1031,VC,52.3897014,4.90747326
1031VD,1031,VD,52.38882615,4.907689103
1031VE,1031,VE,52.3892733,4.907310665
1031VG,1031,VG,52.38977715,4.908130174
1031VH,1031,VH,52.38997789,4.908265046
1031VJ,1031,VJ,52.3900666,4.908532184
1031VK,1031,VK,52.38991818,4.908377094
1031VL,1031,VL,52.39024252,4.907908707
1031VM,1031,VM,52.39024959,4.908962656
1031VN,1031,VN,52.39057889,4.908531552
1031VP,1031,VP,52.39067849,4.907434483
1031VR,1031,VR,52.39005827,4.910552177
1031VS,1031,VS,52.39072522,4.907952146
1031VT,1031,VT,52.39005246,4.907012722
1031VV,1031,VV,52.39048902,4.907296903
1031VW,1031,VW,52.39096344,4.907685146
1031VX,1031,VX,52.39017039,4.907360524
1031VZ,1031,VZ,52.3908489,4.907884706
1031XA,1031,XA,52.39186464,4.908213081
1031XB,1031,XB,52.39193427,4.908689292
1031XC,1031,XC,52.39179558,4.908830421
1031XD,1031,XD,52.39174321,4.909003775
1031XE,1031,XE,52.39189238,4.909274993
1031XG,1031,XG,52.3920627,4.90924672
1031XH,1031,XH,52.39147988,4.909137325
1031XJ,1031,XJ,52.39189428,4.909658335
1031XK,1031,XK,52.39154754,4.910011382
1031XL,1031,XL,52.391467,4.910075612
1031XM,1031,XM,52.39124804,4.90990769
1031XN,1031,XN,52.3913835,4.910440341
1031XP,1031,XP,52.39213848,4.909975807
1031XR,1031,XR,52.38734799,4.907393071
1031XS,1031,XS,52.38825961,4.906937117
1031XT,1031,XT,52.38984107,4.906490346
1031XV,1031,XV,52.39063721,4.906723116
1031XW,1031,XW,52.39120383,4.907124305
1031XX,1031,XX,52.39227639,4.908189325
1032AA,1032,AA,52.3913817,4.916528382
1032AB,1032,AB,52.39230124,4.916924623
1032AC,1032,AC,52.39342492,4.917256577
1032AD,1032,AD,52.39404034,4.917488872
1032AE,1032,AE,52.39498014,4.917583972
1032AG,1032,AG,52.39565025,4.917860102
1032AH,1032,AH,52.39612976,4.918031331
1032AJ,1032,AJ,52.39658739,4.917904357
1032AK,1032,AK,52.39714913,4.917701387
1032AL,1032,AL,52.39759745,4.91749696
1032AM,1032,AM,52.3980217,4.917140347
1032AN,1032,AN,52.39424807,4.917817858
1032AP,1032,AP,52.39576457,4.917081436
1032AR,1032,AR,52.39640186,4.917156097
1032AS,1032,AS,52.3971175,4.916872105
1032AT,1032,AT,52.39767565,4.91634226
1032AV,1032,AV,52.3957959,4.917427593
1032AW,1032,AW,52.3964662,4.917459178
1032AX,1032,AX,52.3971562,4.917182128
1032AZ,1032,AZ,52.39772634,4.91670505
1032BA,1032,BA,52.39664009,4.917077049
1032BB,1032,BB,52.39656061,4.916299197
1032BC,1032,BC,52.39687472,4.916952029
1032BD,1032,BD,52.39673963,4.916235075
1032BE,1032,BE,52.39725232,4.915647824
1032BG,1032,BG,52.39740027,4.915937654
1032BH,1032,BH,52.39598063,4.916793872
1032BJ,1032,BJ,52.39610025,4.916239197
1032BK,1032,BK,52.39645474,4.915318212
1032BL,1032,BL,52.39682975,4.915342555
1032BM,1032,BM,52.39727717,4.916060178
1032BN,1032,BN,52.39619618,4.916755344
1032BP,1032,BP,52.39635009,4.916132717
1032BR,1032,BR,52.39686382,4.91589071
1032BS,1032,BS,52.39720429,4.916377064
1032BT,1032,BT,52.39533692,4.9168969
1032BV,1032,BV,52.39570765,4.915199314
1032BW,1032,BW,52.39562692,4.91690382
1032BX,1032,BX,52.39586314,4.915743913
1032BZ,1032,BZ,52.3950615,4.920506003
1032CA,1032,CA,52.39369191,4.916545757
1032CB,1032,CB,52.39411911,4.916675526
1032CC,1032,CC,52.39494294,4.916702348
1032CD,1032,CD,52.39365945,4.91688417
1032CE,1032,CE,52.39412024,4.917025243
1032CG,1032,CG,52.39498634,4.917033616
1032CH,1032,CH,52.39437135,4.916223143
1032CJ,1032,CJ,52.39463307,4.916492793
1032CK,1032,CK,52.39486055,4.916245023
1032CL,1032,CL,52.39479932,4.915750109
1032CM,1032,CM,52.39398725,4.915867076
1032CN,1032,CN,52.39378209,4.916151192
1032CP,1032,CP,52.3941867,4.916269812
1032CR,1032,CR,52.39209907,4.914065485
1032CS,1032,CS,52.3924021,4.9141767
1032CT,1032,CT,52.39330465,4.914634214
1032CV,1032,CV,52.39445607,4.915123777
1032CW,1032,CW,52.39516869,4.915014413
1032CX,1032,CX,52.39609107,4.915459274
1032EA,1032,EA,52.39196009,4.914406148
1032EB,1032,EB,52.39235669,4.914572983
1032EC,1032,EC,52.39315765,4.914838068
1032ED,1032,ED,52.39404493,4.915480548
1032EE,1032,EE,52.39474741,4.915372067
1032EG,1032,EG,52.39526606,4.915382288
1032EH,1032,EH,52.39603576,4.915779528
1032EJ,1032,EJ,52.39263911,4.916209191
1032EK,1032,EK,52.39259189,4.914399113
1032EL,1032,EL,52.39285854,4.9161809
1032EM,1032,EM,52.39281743,4.914829162
1032EN,1032,EN,52.39158929,4.915622583
1032EP,1032,EP,52.39239599,4.915979223
1032ER,1032,ER,52.39151447,4.915966353
1032ES,1032,ES,52.39234872,4.916318229
1032ET,1032,ET,52.39183383,4.915997665
1032EV,1032,EV,52.39205294,4.91614508
1032GA,1032,GA,52.39177563,4.914843
1032GB,1032,GB,52.39242823,4.915123273
1032GC,1032,GC,52.39173136,4.915127304
1032GD,1032,GD,52.39241837,4.915422848
1032GE,1032,GE,52.39128579,4.915627263
1032GG,1032,GG,52.39192967,4.913872513
1032GH,1032,GH,52.39920702,4.913630471
1032GJ,1032,GJ,52.39907043,4.913861144
1032GK,1032,GK,52.39854312,4.914378823
1032GL,1032,GL,52.39836191,4.914533178
1032GM,1032,GM,52.39764685,4.914038449
1032GN,1032,GN,52.39908766,4.912490079
1032GP,1032,GP,52.39774757,4.91428409
1032GR,1032,GR,52.39911164,4.912840138
1032GS,1032,GS,52.39785189,4.91456555
1032GT,1032,GT,52.39915194,4.913217862
1032GV,1032,GV,52.39794339,4.914813303
1032GW,1032,GW,52.3991732,4.913567178
1032GX,1032,GX,52.39713811,4.914517057
1032GZ,1032,GZ,52.39797138,4.915876137
1032HA,1032,HA,52.39709741,4.915009125
1032HB,1032,HB,52.39790123,4.916335769
1032HC,1032,HC,52.39811015,4.912152819
1032HD,1032,HD,52.39385513,4.913808111
1032HE,1032,HE,52.39482323,4.913952036
1032HG,1032,HG,52.39578163,4.913844509
1032HH,1032,HH,52.39668624,4.913525901
1032HJ,1032,HJ,52.39726597,4.913138433
1032HK,1032,HK,52.39780969,4.912681918
1032HL,1032,HL,52.3984518,4.911962759
1032HM,1032,HM,52.39890836,4.911221432
1032HN,1032,HN,52.39336893,4.914200228
1032HP,1032,HP,52.3948071,4.914638313
1032HR,1032,HR,52.3954552,4.914607577
1032HS,1032,HS,52.39629632,4.914932895
1032HT,1032,HT,52.39663505,4.914800342
1032HV,1032,HV,52.39730037,4.913874897
1032HW,1032,HW,52.3986723,4.912507584
1032HX,1032,HX,52.39913715,4.90977131
1032HZ,1032,HZ,52.3987471,4.90842435
1032JA,1032,JA,52.39498987,4.913144411
1032JB,1032,JB,52.3957073,4.913001938
1032JC,1032,JC,52.39689311,4.912452463
1032JD,1032,JD,52.39769287,4.911825763
1032JE,1032,JE,52.39833353,4.910786751
1032JG,1032,JG,52.39468187,4.913494062
1032JH,1032,JH,52.39524922,4.913497181
1032JJ,1032,JJ,52.39581497,4.913379108
1032JK,1032,JK,52.3966359,4.913081178
1032JL,1032,JL,52.39718196,4.912752918
1032JM,1032,JM,52.39766564,4.912340018
1032JN,1032,JN,52.39828632,4.911631782
1032JP,1032,JP,52.39864567,4.911034695
1032JR,1032,JR,52.39338823,4.915675457
1032JS,1032,JS,52.39405336,4.913183075
1032JT,1032,JT,52.39357666,4.915909739
1032JV,1032,JV,52.39438447,4.912824487
1032JW,1032,JW,52.39333032,4.91330099
1032JX,1032,JX,52.39236408,4.913455165
1032JZ,1032,JZ,52.39325182,4.911928585
1032KA,1032,KA,52.39402017,4.910698731
1032KB,1032,KB,52.39389123,4.911228397
1032KC,1032,KC,52.393247,4.91257862
1032KD,1032,KD,52.39412816,4.911964346
1032KE,1032,KE,52.39513947,4.909138639
1032KH,1032,KH,52.39374196,4.912823638
1032KJ,1032,KJ,52.39648921,4.907089348
1032KK,1032,KK,52.39732087,4.908025409
1032KL,1032,KL,52.39991183,4.904183632
1032KN,1032,KN,52.40014318,4.90756396
1032KP,1032,KP,52.3999486,4.905592075
1032KR,1032,KR,52.39999429,4.906147482
1032KS,1032,KS,52.40078183,4.905316607
1032KT,1032,KT,52.4000914,4.90645254
1032KV,1032,KV,52.40045257,4.90657302
1032KW,1032,KW,52.40104244,4.907017287
1032KX,1032,KX,52.40104244,4.907017287
1032LA,1032,LA,52.39471676,4.909917898
1032LB,1032,LB,52.39674678,4.908371895
1032LC,1032,LC,52.39457618,4.908723455
1032LD,1032,LD,52.39492423,4.909123971
1032LE,1032,LE,52.39520848,4.908445882
1032LG,1032,LG,52.39622564,4.909610881
1032LH,1032,LH,52.39737517,4.90733125
1032LJ,1032,LJ,52.3943203,4.908121902
1032VA,1032,VA,52.40057795,4.91344586
1032VB,1032,VB,52.40026192,4.913530543
1032VC,1032,VC,52.40037241,4.914190574
1032VS,1032,VS,52.39854722,4.918046737
1032VT,1032,VT,52.39919863,4.918413929
1032VV,1032,VV,52.39921007,4.917821427
1032VW,1032,VW,52.39919515,4.918101735
1032VX,1032,VX,52.3993197,4.917212144
1032VZ,1032,VZ,52.39920542,4.917499205
1032XB,1032,XB,52.39917772,4.917106455
1032XC,1032,XC,52.39867806,4.916778958
1032XD,1032,XD,52.39853374,4.916196198
1032XE,1032,XE,52.39940598,4.915768171
1032XG,1032,XG,52.39920681,4.916608955
1032XH,1032,XH,52.39920844,4.915954657
1032XJ,1032,XJ,52.3992444,4.916488417
1032XK,1032,XK,52.39979305,4.916457093
1032XL,1032,XL,52.39971585,4.918189568
1032XM,1032,XM,52.39993304,4.916438105
1032XN,1032,XN,52.39934362,4.915315792
1032XP,1032,XP,52.39851055,4.915406601
1032XR,1032,XR,52.39947108,4.914425488
1032XS,1032,XS,52.39874815,4.915549872
1032XT,1032,XT,52.3995784,4.914690293
1032XV,1032,XV,52.39823385,4.914943753
1032XW,1032,XW,52.39934865,4.913761923
1032XX,1032,XX,52.39838159,4.915153145
1032XZ,1032,XZ,52.39940252,4.914086314
1032ZB,1032,ZB,52.39956923,4.915034884
1032ZC,1032,ZC,52.39983473,4.91328421
1032ZD,1032,ZD,52.40017123,4.917200609
1032ZG,1032,ZG,52.40004655,4.910182731
1033AA,1033,AA,52.41586726,4.894530677
1033AB,1033,AB,52.41554574,4.891577061
1033AC,1033,AC,52.41877135,4.880508642
1033AD,1033,AD,52.41711661,4.881395396
1033AE,1033,AE,52.41799335,4.879537085
1033AG,1033,AG,52.41863604,4.879483336
1033AH,1033,AH,52.41862259,4.879280962
1033AJ,1033,AJ,52.41858983,4.879352519
1033AK,1033,AK,52.41729555,4.879517234
1033AL,1033,AL,52.41719688,4.880103155
1033AM,1033,AM,52.41685098,4.880482756
1033AN,1033,AN,52.41682017,4.881217411
1033AP,1033,AP,52.41641905,4.881417574
1033AR,1033,AR,52.41314145,4.899720736
1033AS,1033,AS,52.41345189,4.898940834
1033AT,1033,AT,52.41440011,4.897813596
1033AV,1033,AV,52.41534833,4.896686357
1033AW,1033,AW,52.41442129,4.884136332
1033AX,1033,AX,52.41429708,4.884384856
1033AZ,1033,AZ,52.41454095,4.883932607
1033BA,1033,BA,52.41341519,4.893514262
1033BB,1033,BB,52.41462707,4.892810305
1033BC,1033,BC,52.41490608,4.89084536
1033BD,1033,BD,52.41476106,4.88877092
1033BE,1033,BE,52.41480722,4.885513391
1033BG,1033,BG,52.41578219,4.884124916
1033BH,1033,BH,52.41611011,4.882615394
1033BJ,1033,BJ,52.41463472,4.880654576
1033BK,1033,BK,52.41365308,4.880659045
1033BL,1033,BL,52.41293317,4.882179212
1033BM,1033,BM,52.41233068,4.883876527
1033BN,1033,BN,52.41190509,4.88474545
1033BP,1033,BP,52.41106322,4.886291017
